STFIPS,CTYFIPS,ST_ABBREV,CTYNAME,CBSATITLE,CBSAPOP,CTYPOP,CODE2023,CODE2013,CODE2006,CODE1990
24,31,MD,Montgomery County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6265183,1052521,2,2,2,2
24,33,MD,Prince George's County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6265183,946971,2,2,2,2
24,35,MD,Queen Anne's County,"Baltimore-Columbia-Towson, MD",2835672,51711,2,2,2,2
24,37,MD,St. Mary's County,"Lexington Park, MD",209450,114877,4,4,5,6
24,39,MD,Somerset County,"Salisbury, MD",129210,24546,4,3,4,6
24,41,MD,Talbot County,"Easton, MD",37932,37932,5,5,5,6
24,43,MD,Washington County,"Hagerstown-Martinsburg, MD-WV",302510,155590,3,3,4,4
24,45,MD,Wicomico County,"Salisbury, MD",129210,104664,4,3,4,5
24,47,MD,Worcester County,"Ocean Pines, MD",53866,53866,5,3,5,6
24,510,MD,Baltimore city,"Baltimore-Columbia-Towson, MD",2835672,569931,1,1,1,1
25,1,MA,Barnstable County,"Barnstable Town, MA",232457,232457,4,4,4,4
25,3,MA,Berkshire County,"Pittsfield, MA",127859,127859,4,4,4,4
25,5,MA,Bristol County,"Providence-Warwick, RI-MA",1673802,580068,2,2,2,3
25,7,MA,Dukes County,"Vineyard Haven, MA",20868,20868,5,5,6,6
25,9,MA,Essex County,"Boston-Cambridge-Newton, MA-NH",4900550,806765,2,2,2,2
25,11,MA,Franklin County,"Greenfield, MA",70894,70894,5,5,3,5
25,13,MA,Hampden County,"Springfield, MA",461041,461041,3,3,3,3
25,15,MA,Hampshire County,"Amherst Town-Northampton, MA",162588,162588,4,3,3,3
25,17,MA,Middlesex County,"Boston-Cambridge-Newton, MA-NH",4900550,1617105,2,2,2,1
25,19,MA,Nantucket County,"Nantucket, MA",14421,14421,5,6,6,6
25,21,MA,Norfolk County,"Boston-Cambridge-Newton, MA-NH",4900550,725531,2,2,2,2
25,23,MA,Plymouth County,"Boston-Cambridge-Newton, MA-NH",4900550,533069,2,2,2,2
25,25,MA,Suffolk County,"Boston-Cambridge-Newton, MA-NH",4900550,766381,1,1,1,1
25,27,MA,Worcester County,"Worcester, MA",862927,862927,3,3,3,2
26,1,MI,Alcona County,,,10417,6,6,6,6
26,3,MI,Alger County,,,8807,6,6,6,6
26,5,MI,Allegan County,"Holland, MI",121210,121210,5,5,5,3
26,7,MI,Alpena County,"Alpena, MI",28847,28847,5,5,5,5
26,9,MI,Antrim County,,,24249,6,6,6,6
26,11,MI,Arenac County,,,15089,6,6,6,6
26,13,MI,Baraga County,,,8277,6,6,6,6
26,15,MI,Barry County,"Grand Rapids-Wyoming-Kentwood, MI",1157752,63554,2,2,3,6
26,17,MI,Bay County,"Bay City, MI",102821,102821,4,4,4,3
26,19,MI,Benzie County,"Traverse City, MI",155813,18297,4,5,5,6
26,21,MI,Berrien County,"Niles, MI",152900,152900,4,4,4,4
26,23,MI,Branch County,"Coldwater, MI",44531,44531,5,5,5,6
26,25,MI,Calhoun County,"Battle Creek, MI",133289,133289,4,4,4,3
26,27,MI,Cass County,"South Bend-Mishawaka, IN-MI",323637,51403,3,3,3,5
26,29,MI,Charlevoix County,,,26293,6,6,6,6
26,31,MI,Cheboygan County,,,25940,6,6,6,6
26,33,MI,Chippewa County,"Sault Ste. Marie, MI",36293,36293,5,5,5,5
26,35,MI,Clare County,,,31352,6,6,6,6
26,37,MI,Clinton County,"Lansing-East Lansing, MI",472848,79748,3,3,3,3
26,39,MI,Crawford County,,,13491,6,6,6,6
26,41,MI,Delta County,"Escanaba, MI",36741,36741,5,5,5,5
26,43,MI,Dickinson County,"Iron Mountain, MI-WI",30562,25874,5,5,5,6
26,45,MI,Eaton County,"Lansing-East Lansing, MI",472848,108992,3,3,3,3
26,47,MI,Emmet County,"Petoskey, MI",34163,34163,5,6,6,6
26,49,MI,Genesee County,"Flint, MI",401983,401983,3,3,3,3
26,51,MI,Gladwin County,,,25728,6,6,6,6
26,53,MI,Gogebic County,,,14319,6,6,6,6
26,55,MI,Grand Traverse County,"Traverse City, MI",155813,96464,4,5,5,5
26,57,MI,Gratiot County,"Alma, MI",41100,41100,5,5,5,6
26,59,MI,Hillsdale County,"Hillsdale, MI",45762,45762,5,5,6,6
26,61,MI,Houghton County,"Houghton, MI",39215,37035,5,5,5,6
26,63,MI,Huron County,,,31248,6,6,6,6
26,65,MI,Ingham County,"Lansing-East Lansing, MI",472848,284108,3,3,3,3
26,67,MI,Ionia County,"Grand Rapids-Wyoming-Kentwood, MI",1157752,66809,2,5,3,6
26,69,MI,Iosco County,,,25521,6,6,6,6
26,71,MI,Iron County,,,11622,6,6,6,6
26,73,MI,Isabella County,"Mount Pleasant, MI",64447,64447,5,5,5,5
26,75,MI,Jackson County,"Jackson, MI",160066,160066,4,4,4,4
26,77,MI,Kalamazoo County,"Kalamazoo-Portage, MI",261173,261173,3,3,3,3
26,79,MI,Kalkaska County,"Traverse City, MI",155813,18182,4,5,5,6
26,81,MI,Kent County,"Grand Rapids-Wyoming-Kentwood, MI",1157752,659083,1,1,3,3
26,83,MI,Keweenaw County,"Houghton, MI",39215,2180,5,5,5,6
26,85,MI,Lake County,,,12594,6,6,6,6
26,87,MI,Lapeer County,"Detroit-Warren-Dearborn, MI",4345761,88780,2,2,2,2
26,89,MI,Leelanau County,"Traverse City, MI",155813,22870,4,5,5,5
26,91,MI,Lenawee County,"Adrian, MI",98567,98567,5,5,5,2
26,93,MI,Livingston County,"Detroit-Warren-Dearborn, MI",4345761,196161,2,2,2,2
26,95,MI,Luce County,,,5330,6,6,6,6
26,97,MI,Mackinac County,,,10941,6,6,6,6
26,99,MI,Macomb County,"Detroit-Warren-Dearborn, MI",4345761,874195,2,2,2,2
26,101,MI,Manistee County,,,25287,6,6,6,6
26,103,MI,Marquette County,"Marquette, MI",66661,66661,5,5,5,5
26,105,MI,Mason County,"Ludington, MI",29409,29409,5,5,6,6
26,107,MI,Mecosta County,"Big Rapids, MI",40720,40720,5,5,5,5
26,109,MI,Menominee County,"Marinette, WI-MI",65254,23266,5,5,5,6
26,111,MI,Midland County,"Midland, MI",83674,83674,4,4,5,3
26,113,MI,Missaukee County,"Cadillac, MI",49409,15213,5,5,5,6
26,115,MI,Monroe County,"Monroe, MI",155609,155609,4,4,4,2
26,117,MI,Montcalm County,"Grand Rapids-Wyoming-Kentwood, MI",1157752,67433,2,2,6,6
26,119,MI,Montmorency County,,,9569,6,6,6,6
26,121,MI,Muskegon County,"Muskegon-Norton Shores, MI",176565,176565,4,4,4,3
26,123,MI,Newaygo County,,,50886,6,6,3,6
26,125,MI,Oakland County,"Detroit-Warren-Dearborn, MI",4345761,1269431,2,2,2,2
26,127,MI,Oceana County,,,26973,6,6,6,6
26,129,MI,Ogemaw County,,,20970,6,6,6,6
26,131,MI,Ontonagon County,,,5863,6,6,6,6
26,133,MI,Osceola County,,,23274,6,6,6,6
26,135,MI,Oscoda County,,,8404,6,6,6,6
26,137,MI,Otsego County,,,25644,6,6,6,6
26,139,MI,Ottawa County,"Grand Rapids-Wyoming-Kentwood, MI",1157752,300873,2,2,3,3
26,141,MI,Presque Isle County,,,13361,6,6,6,6
26,143,MI,Roscommon County,,,23708,6,6,6,6
26,145,MI,Saginaw County,"Saginaw, MI",188330,188330,4,4,4,3
26,147,MI,St. Clair County,"Detroit-Warren-Dearborn, MI",4345761,160151,2,2,2,2
26,149,MI,St. Joseph County,"Sturgis, MI",60874,60874,5,5,5,5
26,151,MI,Sanilac County,,,40657,6,6,6,6
26,153,MI,Schoolcraft County,,,8188,6,6,6,6
26,155,MI,Shiawassee County,"Owosso, MI",68022,68022,5,5,5,5
26,157,MI,Tuscola County,,,52945,6,6,6,6
26,159,MI,Van Buren County,,,75692,6,3,3,3
26,161,MI,Washtenaw County,"Ann Arbor, MI",366376,366376,3,3,3,2
26,163,MI,Wayne County,"Detroit-Warren-Dearborn, MI",4345761,1757043,1,1,1,1
26,165,MI,Wexford County,"Cadillac, MI",49409,34196,5,5,5,5
27,1,MN,Aitkin County,,,16126,6,6,6,6
27,3,MN,Anoka County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,368864,2,2,2,2
27,5,MN,Becker County,"Detroit Lakes, MN",35371,35371,5,6,6,6
27,7,MN,Beltrami County,"Bemidji, MN",46799,46799,5,5,5,5
27,9,MN,Benton County,"St. Cloud, MN",201868,41463,4,4,4,4
27,11,MN,Big Stone County,,,5144,6,6,6,6
27,13,MN,Blue Earth County,"Mankato, MN",104072,69631,4,4,5,5
27,15,MN,Brown County,"New Ulm, MN",25723,25723,5,5,5,5
27,17,MN,Carlton County,"Duluth, MN-WI",280384,36708,3,3,3,5
27,19,MN,Carver County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,110034,2,2,2,2
27,21,MN,Cass County,"Brainerd, MN",99222,31274,5,5,5,6
27,23,MN,Chippewa County,,,12284,6,6,6,6
27,25,MN,Chisago County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,57988,2,2,2,2
27,27,MN,Clay County,"Fargo, ND-MN",258663,65929,3,4,4,4
27,29,MN,Clearwater County,,,8649,6,6,6,6
27,31,MN,Cook County,,,5708,6,6,6,6
27,33,MN,Cottonwood County,,,11356,6,6,6,6
27,35,MN,Crow Wing County,"Brainerd, MN",99222,67948,5,5,5,5
27,37,MN,Dakota County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,443341,2,2,2,2
27,39,MN,Dodge County,"Rochester, MN",228073,20981,4,4,4,6
27,41,MN,Douglas County,"Alexandria, MN",39668,39668,5,5,5,6
27,43,MN,Faribault County,,,13926,6,6,6,6
27,45,MN,Fillmore County,"Rochester, MN",228073,21414,4,4,6,6
27,47,MN,Freeborn County,"Albert Lea, MN",30718,30718,5,5,5,5
27,49,MN,Goodhue County,"Red Wing, MN",48013,48013,5,5,5,5
27,51,MN,Grant County,,,6136,6,6,6,6
27,53,MN,Hennepin County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,1260121,1,1,1,1
27,55,MN,Houston County,"La Crosse-Onalaska, WI-MN",170154,18800,4,4,4,4
27,57,MN,Hubbard County,,,21960,6,6,6,6
27,59,MN,Isanti County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,42727,2,2,2,2
27,61,MN,Itasca County,"Grand Rapids, MN",45205,45205,5,6,6,6
27,63,MN,Jackson County,,,9893,6,6,6,6
27,65,MN,Kanabec County,,,16463,6,6,6,6
27,67,MN,Kandiyohi County,"Willmar, MN",43839,43839,5,5,5,5
27,69,MN,Kittson County,,,4059,6,6,6,6
27,71,MN,Koochiching County,,,11844,6,6,6,6
27,73,MN,Lac qui Parle County,,,6689,6,6,6,6
27,75,MN,Lake County,,,10939,6,6,6,6
27,77,MN,Lake of the Woods County,,,3871,6,6,6,6
27,79,MN,Le Sueur County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,29153,2,2,6,6
27,81,MN,Lincoln County,,,5580,6,6,6,6
27,83,MN,Lyon County,"Marshall, MN",25262,25262,5,5,5,5
27,85,MN,McLeod County,"Hutchinson, MN",36714,36714,5,5,5,5
27,87,MN,Mahnomen County,,,5328,6,6,6,6
27,89,MN,Marshall County,,,8861,6,6,6,6
27,91,MN,Martin County,"Fairmont, MN",19650,19650,5,6,5,5
27,93,MN,Meeker County,,,23496,6,6,6,6
27,95,MN,Mille Lacs County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,27280,2,2,6,6
27,97,MN,Morrison County,,,34246,6,6,6,6
27,99,MN,Mower County,"Austin, MN",40140,40140,5,5,5,5
27,101,MN,Murray County,,,8060,6,6,6,6
27,103,MN,Nicollet County,"Mankato, MN",104072,34441,4,4,5,5
27,105,MN,Nobles County,"Worthington, MN",21947,21947,5,5,5,6
27,107,MN,Norman County,,,6377,6,6,6,6
27,109,MN,Olmsted County,"Rochester, MN",228073,164020,4,4,4,4
27,111,MN,Otter Tail County,"Fergus Falls, MN",60519,60519,5,5,5,5
27,113,MN,Pennington County,,,13845,6,6,6,6
27,115,MN,Pine County,,,29446,6,6,6,6
27,117,MN,Pipestone County,,,9355,6,6,6,6
27,119,MN,Polk County,"Grand Forks, ND-MN",103144,30731,4,4,4,4
27,121,MN,Pope County,,,11431,6,6,6,6
27,123,MN,Ramsey County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,536413,1,1,1,1
27,125,MN,Red Lake County,,,3874,6,6,6,6
27,127,MN,Redwood County,,,15361,6,6,6,6
27,129,MN,Renville County,,,14525,6,6,6,6
27,131,MN,Rice County,"Faribault-Northfield, MN",67693,67693,5,5,5,5
27,133,MN,Rock County,"Sioux Falls, SD-MN",299129,9537,3,6,6,6
27,135,MN,Roseau County,,,15292,6,6,6,6
27,137,MN,St. Louis County,"Duluth, MN-WI",280384,199532,3,3,3,4
27,139,MN,Scott County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,154520,2,2,2,2
27,141,MN,Sherburne County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,100824,2,2,2,2
27,143,MN,Sibley County,,,14955,6,2,6,6
27,145,MN,Stearns County,"St. Cloud, MN",201868,160405,4,4,4,4
27,147,MN,Steele County,"Owatonna, MN",37398,37398,5,5,5,5
27,149,MN,Stevens County,,,9637,6,6,6,6
27,151,MN,Swift County,,,9755,6,6,6,6
27,153,MN,Todd County,,,25538,6,6,6,6
27,155,MN,Traverse County,,,3275,6,6,6,6
27,157,MN,Wabasha County,"Rochester, MN",228073,21658,4,4,4,6
27,159,MN,Wadena County,,,14307,6,6,6,6
27,161,MN,Waseca County,,,18893,6,6,6,6
27,163,MN,Washington County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,275912,2,2,2,2
27,165,MN,Watonwan County,,,11075,6,6,6,6
27,167,MN,Wilkin County,"Wahpeton, ND-MN",22930,6350,5,5,5,6
27,169,MN,Winona County,"Winona, MN",49478,49478,5,5,5,5
27,171,MN,Wright County,"Minneapolis-St. Paul-Bloomington, MN-WI",3693729,148003,2,2,2,2
27,173,MN,Yellow Medicine County,,,9486,6,6,6,6
28,1,MS,Adams County,"Natchez, MS-LA",53611,28408,5,5,5,5
28,3,MS,Alcorn County,"Corinth, MS",34204,34204,5,5,5,5
28,5,MS,Amite County,,,12619,6,5,5,6
28,7,MS,Attala County,,,17509,6,6,6,6
28,9,MS,Benton County,"Memphis, TN-MS-AR",1339855,7550,2,2,6,6
28,11,MS,Bolivar County,"Cleveland, MS",29370,29370,5,5,5,5
28,13,MS,Calhoun County,,,12781,6,6,6,6
28,15,MS,Carroll County,"Greenwood, MS",36301,9731,5,5,5,6
28,17,MS,Chickasaw County,,,16812,6,6,6,6
28,19,MS,Choctaw County,,,8037,6,6,6,6
28,21,MS,Claiborne County,,,8805,6,5,6,6
28,23,MS,Clarke County,"Meridian, MS",86175,15271,5,5,5,6
28,25,MS,Clay County,,,18380,6,6,5,6
28,27,MS,Coahoma County,"Clarksdale, MS",20197,20197,5,5,5,5
28,29,MS,Copiah County,"Jackson, MS",610904,27719,3,3,3,6
28,31,MS,Covington County,,,18098,6,6,6,6
28,33,MS,DeSoto County,"Memphis, TN-MS-AR",1339855,191723,2,2,2,2
28,35,MS,Forrest County,"Hattiesburg, MS",155261,78110,4,4,4,5
28,37,MS,Franklin County,,,7642,6,6,6,6
28,39,MS,George County,,,25206,6,6,4,6
28,41,MS,Greene County,,,13552,6,6,6,6
28,43,MS,Grenada County,"Grenada, MS",30618,21088,5,5,5,5
28,45,MS,Hancock County,"Gulfport-Biloxi, MS",420782,46094,3,3,3,3
28,47,MS,Harrison County,"Gulfport-Biloxi, MS",420782,211044,3,3,3,3
28,49,MS,Hinds County,"Jackson, MS",610904,217730,3,3,3,3
28,51,MS,Holmes County,"Jackson, MS",610904,16121,3,6,6,6
28,53,MS,Humphreys County,,,7333,6,6,6,6
28,55,MS,Issaquena County,,,1273,6,6,6,6
28,57,MS,Itawamba County,"Tupelo, MS",131654,23903,5,5,5,6
28,59,MS,Jackson County,"Gulfport-Biloxi, MS",420782,144975,3,3,4,3
28,61,MS,Jasper County,"Laurel, MS",82736,16167,5,5,5,6
28,63,MS,Jefferson County,"Natchez, MS-LA",53611,7087,5,6,6,6
28,65,MS,Jefferson Davis County,,,11088,6,6,6,6
28,67,MS,Jones County,"Laurel, MS",82736,66569,5,5,5,5
28,69,MS,Kemper County,,,8654,6,5,5,6
28,71,MS,Lafayette County,"Oxford, MS",69979,57615,5,5,5,6
28,73,MS,Lamar County,"Hattiesburg, MS",155261,65783,4,4,4,5
28,75,MS,Lauderdale County,"Meridian, MS",86175,70904,5,5,5,5
28,77,MS,Lawrence County,,,11713,6,6,6,6
28,79,MS,Leake County,,,21135,6,6,6,6
28,81,MS,Lee County,"Tupelo, MS",131654,82959,5,5,5,5
28,83,MS,Leflore County,"Greenwood, MS",36301,26570,5,5,5,5
28,85,MS,Lincoln County,"Brookhaven, MS",34717,34717,5,5,5,5
28,87,MS,Lowndes County,"Columbus, MS",67593,57603,5,5,5,5
28,89,MS,Madison County,"Jackson, MS",610904,111113,3,3,3,3
28,91,MS,Marion County,,,24050,6,6,6,6
28,93,MS,Marshall County,"Memphis, TN-MS-AR",1339855,34110,2,2,2,6
28,95,MS,Monroe County,,,33577,6,6,6,6
28,97,MS,Montgomery County,"Grenada, MS",30618,9530,5,6,6,6
28,99,MS,Neshoba County,,,28673,6,6,6,6
28,101,MS,Newton County,,,21029,6,6,6,6
28,103,MS,Noxubee County,"Columbus, MS",67593,9990,5,6,6,6
28,105,MS,Oktibbeha County,"Starkville, MS",61420,51427,5,5,5,5
28,107,MS,Panola County,,,32661,6,6,6,6
28,109,MS,Pearl River County,"Picayune, MS",57261,57261,5,5,5,5
28,111,MS,Perry County,"Hattiesburg, MS",155261,11368,4,4,4,6
28,113,MS,Pike County,"McComb, MS",53405,39644,5,5,5,5
28,115,MS,Pontotoc County,,,31389,6,5,5,6
28,117,MS,Prentiss County,"Tupelo, MS",131654,24792,5,6,6,6
28,119,MS,Quitman County,,,5701,6,6,6,6
28,121,MS,Rankin County,"Jackson, MS",610904,158979,3,3,3,3
28,123,MS,Scott County,"Jackson, MS",610904,27707,3,6,6,6
28,125,MS,Sharkey County,,,3488,6,6,6,6
28,127,MS,Simpson County,"Jackson, MS",610904,25587,3,3,3,6
28,129,MS,Smith County,,,14092,6,6,6,6
28,131,MS,Stone County,"Gulfport-Biloxi, MS",420782,18669,3,6,3,6
28,133,MS,Sunflower County,,,24811,6,5,5,5
28,135,MS,Tallahatchie County,,,12035,6,6,6,6
28,137,MS,Tate County,"Memphis, TN-MS-AR",1339855,28296,2,2,2,6
28,139,MS,Tippah County,,,21431,6,6,6,6
28,141,MS,Tishomingo County,,,18619,6,6,6,6
28,143,MS,Tunica County,"Memphis, TN-MS-AR",1339855,9458,2,2,2,6
28,145,MS,Union County,,,28125,6,6,6,6
28,147,MS,Walthall County,"McComb, MS",53405,13761,5,6,6,6
28,149,MS,Warren County,"Vicksburg, MS",42649,42649,5,5,5,5
28,151,MS,Washington County,"Greenville, MS",42514,42514,5,5,5,5
28,153,MS,Wayne County,,,19681,6,6,6,6
28,155,MS,Webster County,"Starkville, MS",61420,9993,5,6,6,6
28,157,MS,Wilkinson County,,,8143,6,6,6,6
28,159,MS,Winston County,,,17543,6,6,6,6
28,161,MS,Yalobusha County,"Oxford, MS",69979,12364,5,6,6,6
28,163,MS,Yazoo County,"Jackson, MS",610904,25948,3,3,5,5
29,1,MO,Adair County,"Kirksville, MO",29167,25165,5,5,5,5
29,3,MO,Andrew County,"St. Joseph, MO-KS",119690,18003,4,4,4,4
29,5,MO,Atchison County,,,5182,6,6,6,6
29,7,MO,Audrain County,"Mexico, MO",24434,24434,5,5,5,5
29,9,MO,Barry County,,,34926,6,6,6,6
29,11,MO,Barton County,,,11694,6,6,6,6
29,13,MO,Bates County,"Kansas City, MO-KS",2209494,16177,2,2,2,6
29,15,MO,Benton County,,,20224,6,6,6,6
29,17,MO,Bollinger County,"Cape Girardeau, MO-IL",98275,10518,4,4,5,6
29,19,MO,Boone County,"Columbia, MO",214630,187690,4,4,4,4
29,21,MO,Buchanan County,"St. Joseph, MO-KS",119690,82911,4,4,4,4
29,23,MO,Butler County,"Poplar Bluff, MO",42179,42179,5,5,5,5
29,25,MO,Caldwell County,"Kansas City, MO-KS",2209494,8933,2,2,2,6
29,27,MO,Callaway County,"Jefferson City, MO",150350,44762,4,4,4,5
29,29,MO,Camden County,,,43768,6,6,6,6
29,31,MO,Cape Girardeau County,"Cape Girardeau, MO-IL",98275,82899,4,4,5,5
29,33,MO,Carroll County,,,8423,6,6,6,6
29,35,MO,Carter County,,,5268,6,6,6,6
29,37,MO,Cass County,"Kansas City, MO-KS",2209494,110394,2,2,2,2
29,39,MO,Cedar County,,,14601,6,6,6,6
29,41,MO,Chariton County,,,7386,6,6,6,6
29,43,MO,Christian County,"Springfield, MO",487061,93114,3,3,3,3
29,45,MO,Clark County,,,6723,6,5,5,6
29,47,MO,Clay County,"Kansas City, MO-KS",2209494,257033,2,2,2,1
29,49,MO,Clinton County,"Kansas City, MO-KS",2209494,21328,2,2,2,2
29,51,MO,Cole County,"Jefferson City, MO",150350,76969,4,4,4,5
29,53,MO,Cooper County,"Columbia, MO",214630,16772,4,6,6,6
29,55,MO,Crawford County,,,22659,6,6,6,6
29,57,MO,Dade County,,,7660,6,6,6,6
29,59,MO,Dallas County,"Springfield, MO",487061,17626,3,3,3,6
29,61,MO,Daviess County,,,8435,6,6,6,6
29,63,MO,DeKalb County,"St. Joseph, MO-KS",119690,11336,4,4,4,6
29,65,MO,Dent County,,,14467,6,6,6,6
29,67,MO,Douglas County,,,11975,6,6,6,6
29,69,MO,Dunklin County,"Kennett, MO",27406,27406,5,5,5,5
29,71,MO,Franklin County,"St. Louis, MO-IL",2801319,105879,2,2,2,2
29,73,MO,Gasconade County,,,14768,6,6,6,6
29,75,MO,Gentry County,,,6253,6,6,6,6
29,77,MO,Greene County,"Springfield, MO",487061,303293,3,3,3,3
29,79,MO,Grundy County,,,9838,6,6,6,6
29,81,MO,Harrison County,,,8199,6,6,6,6
29,83,MO,Henry County,,,22438,6,6,6,6
29,85,MO,Hickory County,,,8630,6,6,6,6
29,87,MO,Holt County,,,4262,6,6,6,6
29,89,MO,Howard County,"Columbia, MO",214630,10168,4,6,4,6
29,91,MO,Howell County,"West Plains, MO",40631,40631,5,5,5,6
29,93,MO,Iron County,,,9414,6,6,6,6
29,95,MO,Jackson County,"Kansas City, MO-KS",2209494,716531,1,1,1,1
29,97,MO,Jasper County,"Joplin, MO-KS",203174,124075,4,4,4,4
29,99,MO,Jefferson County,"St. Louis, MO-IL",2801319,229336,2,2,2,2
29,101,MO,Johnson County,"Warrensburg, MO",54368,54368,5,5,5,5
29,103,MO,Knox County,,,3776,6,6,6,6
29,105,MO,Laclede County,"Lebanon, MO",36313,36313,5,5,5,6
29,107,MO,Lafayette County,"Kansas City, MO-KS",2209494,32961,2,2,2,2
29,109,MO,Lawrence County,,,38683,6,6,6,6
29,111,MO,Lewis County,"Quincy, IL-MO",74616,9891,5,5,5,6
29,113,MO,Lincoln County,"St. Louis, MO-IL",2801319,63155,2,2,2,2
29,115,MO,Linn County,,,11820,6,6,6,6
29,117,MO,Livingston County,,,14402,6,6,6,6
29,119,MO,McDonald County,,,23588,6,3,3,6
29,121,MO,Macon County,,,15049,6,6,6,6
29,123,MO,Madison County,,,12753,6,6,6,6
29,125,MO,Maries County,,,8431,6,6,6,6
29,127,MO,Marion County,"Hannibal, MO",38858,28438,5,5,5,5
29,129,MO,Mercer County,,,3437,6,6,6,6
29,131,MO,Miller County,,,25403,6,6,6,6
29,133,MO,Mississippi County,"Sikeston, MO",49528,11688,5,6,6,6
29,135,MO,Moniteau County,"Jefferson City, MO",150350,15220,4,4,4,6
29,137,MO,Monroe County,,,8652,6,6,6,6
29,139,MO,Montgomery County,,,11470,6,6,6,6
29,141,MO,Morgan County,,,21785,6,6,6,6
29,143,MO,New Madrid County,,,15695,6,6,6,5
29,145,MO,Newton County,"Joplin, MO-KS",203174,60011,4,4,4,4
29,147,MO,Nodaway County,"Maryville, MO",20670,20670,5,5,5,5
29,149,MO,Oregon County,,,8732,6,6,6,6
29,151,MO,Osage County,"Jefferson City, MO",150350,13399,4,4,4,6
29,153,MO,Ozark County,,,8940,6,6,6,6
29,155,MO,Pemiscot County,,,14841,6,6,6,6
29,157,MO,Perry County,,,18858,6,6,6,6
29,159,MO,Pettis County,"Sedalia, MO",43353,43353,5,5,5,5
29,161,MO,Phelps County,"Rolla, MO",45313,45313,5,5,5,5
29,163,MO,Pike County,,,17664,6,6,6,6
29,165,MO,Platte County,"Kansas City, MO-KS",2209494,110534,2,2,2,2
29,167,MO,Polk County,"Springfield, MO",487061,32693,3,3,3,6
29,169,MO,Pulaski County,"Fort Leonard Wood, MO",53941,53941,5,5,5,5
29,171,MO,Putnam County,,,4666,6,6,6,6
29,173,MO,Ralls County,"Hannibal, MO",38858,10420,5,5,5,5
29,175,MO,Randolph County,"Moberly, MO",24622,24622,5,5,5,5
29,177,MO,Ray County,"Kansas City, MO-KS",2209494,23107,2,2,2,2
29,179,MO,Reynolds County,,,6006,6,6,6,6
29,181,MO,Ripley County,,,10703,6,6,6,6
29,183,MO,St. Charles County,"St. Louis, MO-IL",2801319,413803,2,2,2,2
29,185,MO,St. Clair County,,,9576,6,6,6,6
29,186,MO,Ste. Genevieve County,,,18644,6,6,6,6
29,187,MO,St. Francois County,"Farmington, MO",66969,66969,5,5,5,5
29,189,MO,St. Louis County,"St. Louis, MO-IL",2801319,990414,2,2,2,2
29,195,MO,Saline County,"Marshall, MO",23007,23007,5,5,5,5
29,197,MO,Schuyler County,"Kirksville, MO",29167,4002,5,5,5,6
29,199,MO,Scotland County,,,4643,6,6,6,6
29,201,MO,Scott County,"Sikeston, MO",49528,37840,5,5,5,5
29,203,MO,Shannon County,,,7193,6,6,6,6
29,205,MO,Shelby County,,,5982,6,6,6,6
29,207,MO,Stoddard County,,,28377,6,6,6,6
29,209,MO,Stone County,,,32136,6,5,5,6
29,211,MO,Sullivan County,,,5840,6,6,6,6
29,213,MO,Taney County,"Branson, MO",56821,56821,5,5,5,6
29,215,MO,Texas County,,,25336,6,6,6,6
29,217,MO,Vernon County,,,19651,6,6,6,6
29,219,MO,Warren County,"St. Louis, MO-IL",2801319,37260,2,2,2,2
29,221,MO,Washington County,,,23441,6,6,2,6
29,223,MO,Wayne County,,,10792,6,6,6,6
29,225,MO,Webster County,"Springfield, MO",487061,40335,3,3,3,3
29,227,MO,Worth County,,,1955,6,6,6,6
29,229,MO,Wright County,,,19156,6,6,6,6
29,510,MO,St. Louis city,"St. Louis, MO-IL",2801319,286578,1,1,1,1
30,1,MT,Beaverhead County,,,9719,6,6,6,6
30,3,MT,Big Horn County,,,12851,6,6,6,6
30,5,MT,Blaine County,,,6936,6,6,6,6
30,7,MT,Broadwater County,"Helena, MT",94451,7793,4,6,6,6
30,9,MT,Carbon County,"Billings, MT",190208,11179,4,4,4,6
30,11,MT,Carter County,,,1382,6,6,6,6
30,13,MT,Cascade County,"Great Falls, MT",84864,84864,4,4,4,4
30,15,MT,Chouteau County,,,5898,6,6,6,6
30,17,MT,Custer County,,,12032,6,6,6,6
30,19,MT,Daniels County,,,1628,6,6,6,6
30,21,MT,Dawson County,,,8830,6,6,6,6
30,23,MT,Deer Lodge County,,,9510,6,6,6,5
30,25,MT,Fallon County,,,3011,6,6,6,6
30,27,MT,Fergus County,,,11663,6,6,6,6
30,29,MT,Flathead County,"Kalispell, MT",111814,111814,5,5,5,5
30,31,MT,Gallatin County,"Bozeman, MT",124857,124857,4,5,5,5
